sales_bedrooms,sales_month_year,sales_price,sales_zipcode,rent_bedrooms,rent_month_year,rent_zipcode,rent_inventory,rent_avg_price
1,31-01-2020,140171.75,99701,3,01-08-2023,99701,27,2016
1,31-01-2020,140171.75,99701,3,01-09-2023,99701,17,2002
1,31-01-2020,140171.75,99701,3,01-10-2023,99701,16,2084
1,31-01-2020,140171.75,99701,3,01-11-2023,99701,14,2031
1,31-01-2020,140171.75,99701,3,01-12-2023,99701,16,2017
1,31-01-2020,140171.75,99701,3,01-01-2024,99701,15,2041
1,31-01-2020,140171.75,99701,3,01-02-2024,99701,19,2047
1,31-01-2020,140171.75,99701,3,01-03-2024,99701,17,1939
1,31-01-2020,140171.75,99701,3,01-04-2024,99701,13,1915
1,31-01-2020,140171.75,99701,3,01-06-2024,99701,12,2211
1,31-01-2020,140171.75,99701,3,01-07-2024,99701,8,2113
1,31-01-2020,140171.75,99701,4,01-07-2018,99701,6,1960
1,31-01-2020,140171.75,99701,4,01-09-2018,99701,7,1944
1,31-01-2020,140171.75,99701,4,01-10-2018,99701,13,1976
1,31-01-2020,140171.75,99701,4,01-11-2018,99701,10,1983
1,31-01-2020,140171.75,99701,4,01-12-2018,99701,9,1884
1,31-01-2020,140171.75,99701,4,01-01-2019,99701,9,1876
1,31-01-2020,140171.75,99701,4,01-02-2019,99701,8,1798
1,31-01-2020,140171.75,99701,4,01-03-2019,99701,7,1890
1,31-01-2020,140171.75,99701,4,01-04-2019,99701,8,1870
1,31-01-2020,140171.75,99701,4,01-05-2019,99701,7,2008
1,31-01-2020,140171.75,99701,4,01-01-2020,99701,6,1762
1,31-01-2020,140171.75,99701,4,01-02-2020,99701,6,1778
1,31-01-2020,140171.75,99701,4,01-10-2020,99701,7,1969
1,31-01-2020,140171.75,99701,4,01-01-2024,99701,6,2387
1,31-01-2020,140171.75,99701,1,30-06-2025,99701,,1247.5
1,31-01-2020,140171.75,99701,2,30-06-2025,99701,,1737.5
1,31-01-2020,140171.75,99701,3,30-06-2025,99701,,2297.5
1,31-01-2020,140171.75,99701,4,30-06-2025,99701,,2325
1,31-01-2020,140171.75,99701,5,30-06-2025,99701,,2775
2,31-01-2020,180799.62,99701,2,01-03-2021,99701,18,1284
2,31-01-2020,180799.62,99701,2,01-02-2021,99701,21,1270
2,31-01-2020,180799.62,99701,2,01-01-2021,99701,21,1256
2,31-01-2020,180799.62,99701,2,01-12-2020,99701,18,1267
2,31-01-2020,180799.62,99701,2,01-11-2020,99701,23,1276
2,31-01-2020,180799.62,99701,2,01-10-2020,99701,22,1287
2,31-01-2020,180799.62,99701,2,01-09-2020,99701,17,1253
2,31-01-2020,180799.62,99701,2,01-08-2020,99701,15,1236
2,31-01-2020,180799.62,99701,2,01-07-2020,99701,16,1159
2,31-01-2020,180799.62,99701,2,01-06-2020,99701,22,1243
2,31-01-2020,180799.62,99701,2,01-05-2020,99701,19,1201
2,31-01-2020,180799.62,99701,2,01-04-2020,99701,26,1147
2,31-01-2020,180799.62,99701,2,01-03-2020,99701,30,1157
2,31-01-2020,180799.62,99701,2,01-02-2020,99701,33,1138
2,31-01-2020,180799.62,99701,2,01-01-2020,99701,46,1176
2,31-01-2020,180799.62,99701,2,01-12-2019,99701,43,1203
2,31-01-2020,180799.62,99701,2,01-11-2019,99701,42,1196
2,31-01-2020,180799.62,99701,2,01-10-2019,99701,45,1210
2,31-01-2020,180799.62,99701,2,01-09-2019,99701,33,1240
2,31-01-2020,180799.62,99701,2,01-08-2019,99701,23,1219
2,31-01-2020,180799.62,99701,2,01-07-2019,99701,22,1210
2,31-01-2020,180799.62,99701,2,01-06-2019,99701,23,1184
2,31-01-2020,180799.62,99701,2,01-05-2019,99701,24,1185
2,31-01-2020,180799.62,99701,2,01-04-2019,99701,17,1191
2,31-01-2020,180799.62,99701,2,01-03-2019,99701,27,1169
2,31-01-2020,180799.62,99701,2,01-02-2019,99701,24,1173
2,31-01-2020,180799.62,99701,2,01-01-2019,99701,25,1197
2,31-01-2020,180799.62,99701,2,01-12-2018,99701,22,1188
2,31-01-2020,180799.62,99701,2,01-11-2018,99701,19,1148
2,31-01-2020,180799.62,99701,2,01-10-2018,99701,28,1173
2,31-01-2020,180799.62,99701,2,01-09-2018,99701,24,1208
2,31-01-2020,180799.62,99701,2,01-08-2018,99701,27,1234
2,31-01-2020,180799.62,99701,2,01-07-2018,99701,28,1230
2,31-01-2020,180799.62,99701,2,01-06-2018,99701,19,1176
2,31-01-2020,180799.62,99701,1,01-07-2024,99701,6,1201
2,31-01-2020,180799.62,99701,1,01-06-2024,99701,13,1251
2,31-01-2020,180799.62,99701,1,01-05-2024,99701,19,1292
2,31-01-2020,180799.62,99701,1,01-04-2024,99701,15,1246
2,31-01-2020,180799.62,99701,1,01-03-2024,99701,20,1134
2,31-01-2020,180799.62,99701,1,01-02-2024,99701,23,1121
2,31-01-2020,180799.62,99701,1,01-01-2024,99701,12,1167
2,31-01-2020,180799.62,99701,1,01-12-2023,99701,16,1144
2,31-01-2020,180799.62,99701,1,01-11-2023,99701,13,1214
2,31-01-2020,180799.62,99701,1,01-10-2023,99701,15,1327
2,31-01-2020,180799.62,99701,1,01-09-2023,99701,14,1237
2,31-01-2020,180799.62,99701,1,01-08-2023,99701,24,1212
2,31-01-2020,180799.62,99701,1,01-07-2023,99701,19,1156
2,31-01-2020,180799.62,99701,1,01-06-2023,99701,10,1168
2,31-01-2020,180799.62,99701,1,01-05-2023,99701,8,1218
2,31-01-2020,180799.62,99701,1,01-03-2023,99701,8,1208
2,31-01-2020,180799.62,99701,1,01-02-2023,99701,12,1144
2,31-01-2020,180799.62,99701,1,01-01-2023,99701,14,1132
2,31-01-2020,180799.62,99701,1,01-12-2022,99701,9,1078
2,31-01-2020,180799.62,99701,1,01-11-2022,99701,7,1275
2,31-01-2020,180799.62,99701,1,01-08-2022,99701,6,1334
2,31-01-2020,180799.62,99701,1,01-06-2022,99701,7,1061
2,31-01-2020,180799.62,99701,1,01-05-2022,99701,10,1028
2,31-01-2020,180799.62,99701,1,01-04-2022,99701,7,1178
2,31-01-2020,180799.62,99701,1,01-03-2022,99701,6,1267
2,31-01-2020,180799.62,99701,1,01-02-2022,99701,11,1233
2,31-01-2020,180799.62,99701,1,01-01-2022,99701,13,1215
2,31-01-2020,180799.62,99701,1,01-12-2021,99701,16,1242
2,31-01-2020,180799.62,99701,1,01-11-2021,99701,25,1184
2,31-01-2020,180799.62,99701,1,01-10-2021,99701,18,1133
2,31-01-2020,180799.62,99701,1,01-09-2021,99701,11,1076
2,31-01-2020,180799.62,99701,1,01-08-2021,99701,14,1190
2,31-01-2020,180799.62,99701,1,01-07-2021,99701,16,1197
2,31-01-2020,180799.62,99701,1,01-06-2021,99701,11,1291
2,31-01-2020,180799.62,99701,1,01-04-2021,99701,7,961
2,31-01-2020,180799.62,99701,1,01-03-2021,99701,6,921
2,31-01-2020,180799.62,99701,1,01-02-2021,99701,7,896
2,31-01-2020,180799.62,99701,1,01-01-2021,99701,7,967
2,31-01-2020,180799.62,99701,1,01-12-2020,99701,11,1005
2,31-01-2020,180799.62,99701,1,01-11-2020,99701,18,980
2,31-01-2020,180799.62,99701,1,01-10-2020,99701,17,931
2,31-01-2020,180799.62,99701,1,01-09-2020,99701,12,1029
2,31-01-2020,180799.62,99701,1,01-08-2020,99701,11,992
2,31-01-2020,180799.62,99701,1,01-07-2020,99701,10,919
2,31-01-2020,180799.62,99701,1,01-06-2020,99701,7,956
2,31-01-2020,180799.62,99701,1,01-04-2020,99701,7,910
2,31-01-2020,180799.62,99701,1,01-03-2020,99701,6,892
2,31-01-2020,180799.62,99701,1,01-02-2020,99701,9,888
2,31-01-2020,180799.62,99701,1,01-01-2020,99701,10,982
2,31-01-2020,180799.62,99701,1,01-12-2019,99701,11,996
2,31-01-2020,180799.62,99701,1,01-11-2019,99701,11,975
2,31-01-2020,180799.62,99701,1,01-10-2019,99701,12,1021
2,31-01-2020,180799.62,99701,1,01-09-2019,99701,13,911
2,31-01-2020,180799.62,99701,1,01-08-2019,99701,9,1029
2,31-01-2020,180799.62,99701,1,01-07-2019,99701,12,1088
2,31-01-2020,180799.62,99701,1,01-05-2019,99701,8,833
2,31-01-2020,180799.62,99701,1,01-04-2019,99701,9,836
2,31-01-2020,180799.62,99701,1,01-03-2019,99701,14,888
2,31-01-2020,180799.62,99701,1,01-02-2019,99701,14,919
2,31-01-2020,180799.62,99701,1,01-01-2019,99701,9,1025
2,31-01-2020,180799.62,99701,1,01-12-2018,99701,10,984
2,31-01-2020,180799.62,99701,1,01-11-2018,99701,11,934
2,31-01-2020,180799.62,99701,1,01-10-2018,99701,8,950
2,31-01-2020,180799.62,99701,1,01-08-2018,99701,10,1151
2,31-01-2020,180799.62,99701,0,01-05-2024,99701,9,1038
2,31-01-2020,180799.62,99701,0,01-04-2024,99701,10,1052
2,31-01-2020,180799.62,99701,0,01-02-2024,99701,15,1037
2,31-01-2020,180799.62,99701,0,01-01-2024,99701,10,923
2,31-01-2020,180799.62,99701,0,01-12-2023,99701,10,963
2,31-01-2020,180799.62,99701,0,01-11-2023,99701,13,927
2,31-01-2020,180799.62,99701,0,01-10-2023,99701,8,1024
2,31-01-2020,180799.62,99701,0,01-09-2023,99701,7,991
2,31-01-2020,180799.62,99701,0,01-06-2023,99701,7,921
2,31-01-2020,180799.62,99701,0,01-05-2023,99701,7,1093
2,31-01-2020,180799.62,99701,0,01-04-2023,99701,6,1293
2,31-01-2020,180799.62,99701,0,01-03-2023,99701,7,1150
2,31-01-2020,180799.62,99701,0,01-02-2023,99701,6,1108
2,31-01-2020,180799.62,99701,0,01-01-2023,99701,11,977
2,31-01-2020,180799.62,99701,0,01-12-2022,99701,10,1004
2,31-01-2020,180799.62,99701,0,01-11-2022,99701,7,1057
2,31-01-2020,180799.62,99701,0,01-11-2020,99701,6,1239
2,31-01-2020,180799.62,99701,0,01-10-2020,99701,6,1242
2,31-01-2020,180799.62,99701,0,01-08-2019,99701,6,801
2,31-01-2020,180799.62,99701,0,01-08-2018,99701,6,792
3,31-01-2020,227260.19,99701,2,01-03-2021,99701,18,1284
3,31-01-2020,227260.19,99701,2,01-02-2021,99701,21,1270
3,31-01-2020,227260.19,99701,2,01-01-2021,99701,21,1256
3,31-01-2020,227260.19,99701,2,01-12-2020,99701,18,1267
3,31-01-2020,227260.19,99701,2,01-11-2020,99701,23,1276
3,31-01-2020,227260.19,99701,2,01-10-2020,99701,22,1287
3,31-01-2020,227260.19,99701,2,01-09-2020,99701,17,1253
3,31-01-2020,227260.19,99701,2,01-08-2020,99701,15,1236
3,31-01-2020,227260.19,99701,2,01-07-2020,99701,16,1159
3,31-01-2020,227260.19,99701,2,01-06-2020,99701,22,1243
3,31-01-2020,227260.19,99701,2,01-05-2020,99701,19,1201
3,31-01-2020,227260.19,99701,2,01-04-2020,99701,26,1147
3,31-01-2020,227260.19,99701,2,01-03-2020,99701,30,1157
3,31-01-2020,227260.19,99701,2,01-02-2020,99701,33,1138
3,31-01-2020,227260.19,99701,2,01-01-2020,99701,46,1176
3,31-01-2020,227260.19,99701,2,01-12-2019,99701,43,1203
3,31-01-2020,227260.19,99701,2,01-11-2019,99701,42,1196
3,31-01-2020,227260.19,99701,2,01-10-2019,99701,45,1210
3,31-01-2020,227260.19,99701,2,01-09-2019,99701,33,1240
3,31-01-2020,227260.19,99701,2,01-08-2019,99701,23,1219
3,31-01-2020,227260.19,99701,2,01-07-2019,99701,22,1210
3,31-01-2020,227260.19,99701,2,01-06-2019,99701,23,1184
3,31-01-2020,227260.19,99701,2,01-05-2019,99701,24,1185
3,31-01-2020,227260.19,99701,2,01-04-2019,99701,17,1191
3,31-01-2020,227260.19,99701,2,01-03-2019,99701,27,1169
3,31-01-2020,227260.19,99701,2,01-02-2019,99701,24,1173
3,31-01-2020,227260.19,99701,2,01-01-2019,99701,25,1197
3,31-01-2020,227260.19,99701,2,01-12-2018,99701,22,1188
3,31-01-2020,227260.19,99701,2,01-11-2018,99701,19,1148
3,31-01-2020,227260.19,99701,2,01-10-2018,99701,28,1173
3,31-01-2020,227260.19,99701,2,01-09-2018,99701,24,1208
3,31-01-2020,227260.19,99701,2,01-08-2018,99701,27,1234
3,31-01-2020,227260.19,99701,2,01-07-2018,99701,28,1230
3,31-01-2020,227260.19,99701,2,01-06-2018,99701,19,1176
3,31-01-2020,227260.19,99701,1,01-07-2024,99701,6,1201
3,31-01-2020,227260.19,99701,1,01-06-2024,99701,13,1251
3,31-01-2020,227260.19,99701,1,01-05-2024,99701,19,1292
3,31-01-2020,227260.19,99701,1,01-04-2024,99701,15,1246
3,31-01-2020,227260.19,99701,1,01-03-2024,99701,20,1134
3,31-01-2020,227260.19,99701,1,01-02-2024,99701,23,1121
3,31-01-2020,227260.19,99701,1,01-01-2024,99701,12,1167
3,31-01-2020,227260.19,99701,1,01-12-2023,99701,16,1144
3,31-01-2020,227260.19,99701,1,01-11-2023,99701,13,1214
3,31-01-2020,227260.19,99701,1,01-10-2023,99701,15,1327
3,31-01-2020,227260.19,99701,1,01-09-2023,99701,14,1237
3,31-01-2020,227260.19,99701,1,01-08-2023,99701,24,1212
3,31-01-2020,227260.19,99701,1,01-07-2023,99701,19,1156
3,31-01-2020,227260.19,99701,1,01-06-2023,99701,10,1168
3,31-01-2020,227260.19,99701,1,01-05-2023,99701,8,1218
3,31-01-2020,227260.19,99701,1,01-03-2023,99701,8,1208
3,31-01-2020,227260.19,99701,1,01-02-2023,99701,12,1144
3,31-01-2020,227260.19,99701,1,01-01-2023,99701,14,1132
3,31-01-2020,227260.19,99701,1,01-12-2022,99701,9,1078
3,31-01-2020,227260.19,99701,1,01-11-2022,99701,7,1275
3,31-01-2020,227260.19,99701,1,01-08-2022,99701,6,1334
3,31-01-2020,227260.19,99701,1,01-06-2022,99701,7,1061
3,31-01-2020,227260.19,99701,1,01-05-2022,99701,10,1028
3,31-01-2020,227260.19,99701,1,01-04-2022,99701,7,1178
3,31-01-2020,227260.19,99701,1,01-03-2022,99701,6,1267
3,31-01-2020,227260.19,99701,1,01-02-2022,99701,11,1233
3,31-01-2020,227260.19,99701,1,01-01-2022,99701,13,1215
3,31-01-2020,227260.19,99701,1,01-12-2021,99701,16,1242
3,31-01-2020,227260.19,99701,1,01-11-2021,99701,25,1184
3,31-01-2020,227260.19,99701,1,01-10-2021,99701,18,1133
3,31-01-2020,227260.19,99701,1,01-09-2021,99701,11,1076
3,31-01-2020,227260.19,99701,1,01-08-2021,99701,14,1190
3,31-01-2020,227260.19,99701,1,01-07-2021,99701,16,1197
3,31-01-2020,227260.19,99701,1,01-06-2021,99701,11,1291
3,31-01-2020,227260.19,99701,1,01-04-2021,99701,7,961
3,31-01-2020,227260.19,99701,1,01-03-2021,99701,6,921
3,31-01-2020,227260.19,99701,1,01-02-2021,99701,7,896
3,31-01-2020,227260.19,99701,1,01-01-2021,99701,7,967
3,31-01-2020,227260.19,99701,1,01-12-2020,99701,11,1005
3,31-01-2020,227260.19,99701,1,01-11-2020,99701,18,980
3,31-01-2020,227260.19,99701,1,01-10-2020,99701,17,931
3,31-01-2020,227260.19,99701,1,01-09-2020,99701,12,1029
3,31-01-2020,227260.19,99701,1,01-08-2020,99701,11,992
3,31-01-2020,227260.19,99701,1,01-07-2020,99701,10,919
3,31-01-2020,227260.19,99701,1,01-06-2020,99701,7,956
3,31-01-2020,227260.19,99701,1,01-04-2020,99701,7,910
3,31-01-2020,227260.19,99701,1,01-03-2020,99701,6,892
3,31-01-2020,227260.19,99701,1,01-02-2020,99701,9,888
3,31-01-2020,227260.19,99701,1,01-01-2020,99701,10,982
3,31-01-2020,227260.19,99701,1,01-12-2019,99701,11,996
3,31-01-2020,227260.19,99701,1,01-11-2019,99701,11,975
3,31-01-2020,227260.19,99701,1,01-10-2019,99701,12,1021
3,31-01-2020,227260.19,99701,1,01-09-2019,99701,13,911
3,31-01-2020,227260.19,99701,1,01-08-2019,99701,9,1029
3,31-01-2020,227260.19,99701,1,01-07-2019,99701,12,1088
3,31-01-2020,227260.19,99701,1,01-05-2019,99701,8,833
3,31-01-2020,227260.19,99701,1,01-04-2019,99701,9,836
3,31-01-2020,227260.19,99701,1,01-03-2019,99701,14,888
3,31-01-2020,227260.19,99701,1,01-02-2019,99701,14,919
3,31-01-2020,227260.19,99701,1,01-01-2019,99701,9,1025
3,31-01-2020,227260.19,99701,1,01-12-2018,99701,10,984
3,31-01-2020,227260.19,99701,1,01-11-2018,99701,11,934
3,31-01-2020,227260.19,99701,1,01-10-2018,99701,8,950
3,31-01-2020,227260.19,99701,1,01-08-2018,99701,10,1151
3,31-01-2020,227260.19,99701,0,01-05-2024,99701,9,1038
3,31-01-2020,227260.19,99701,0,01-04-2024,99701,10,1052
3,31-01-2020,227260.19,99701,0,01-02-2024,99701,15,1037
3,31-01-2020,227260.19,99701,0,01-01-2024,99701,10,923
3,31-01-2020,227260.19,99701,0,01-12-2023,99701,10,963
3,31-01-2020,227260.19,99701,0,01-11-2023,99701,13,927
3,31-01-2020,227260.19,99701,0,01-10-2023,99701,8,1024
3,31-01-2020,227260.19,99701,0,01-09-2023,99701,7,991
3,31-01-2020,227260.19,99701,0,01-06-2023,99701,7,921
3,31-01-2020,227260.19,99701,0,01-05-2023,99701,7,1093
3,31-01-2020,227260.19,99701,0,01-04-2023,99701,6,1293
3,31-01-2020,227260.19,99701,0,01-03-2023,99701,7,1150
3,31-01-2020,227260.19,99701,0,01-02-2023,99701,6,1108
3,31-01-2020,227260.19,99701,0,01-01-2023,99701,11,977
3,31-01-2020,227260.19,99701,0,01-12-2022,99701,10,1004
3,31-01-2020,227260.19,99701,0,01-11-2022,99701,7,1057
3,31-01-2020,227260.19,99701,0,01-11-2020,99701,6,1239
3,31-01-2020,227260.19,99701,0,01-10-2020,99701,6,1242
3,31-01-2020,227260.19,99701,0,01-08-2019,99701,6,801
3,31-01-2020,227260.19,99701,0,01-08-2018,99701,6,792
4,31-01-2020,304411.28,99701,5,30-06-2025,99701,,2775
4,31-01-2020,304411.28,99701,4,30-06-2025,99701,,2325
4,31-01-2020,304411.28,99701,3,30-06-2025,99701,,2297.5
4,31-01-2020,304411.28,99701,2,30-06-2025,99701,,1737.5
4,31-01-2020,304411.28,99701,1,30-06-2025,99701,,1247.5
4,31-01-2020,304411.28,99701,4,01-01-2024,99701,6,2387
4,31-01-2020,304411.28,99701,4,01-10-2020,99701,7,1969
4,31-01-2020,304411.28,99701,4,01-02-2020,99701,6,1778
4,31-01-2020,304411.28,99701,4,01-01-2020,99701,6,1762
4,31-01-2020,304411.28,99701,4,01-05-2019,99701,7,2008
4,31-01-2020,304411.28,99701,4,01-04-2019,99701,8,1870
4,31-01-2020,304411.28,99701,4,01-03-2019,99701,7,1890
4,31-01-2020,304411.28,99701,4,01-02-2019,99701,8,1798
4,31-01-2020,304411.28,99701,4,01-01-2019,99701,9,1876
4,31-01-2020,304411.28,99701,4,01-12-2018,99701,9,1884
4,31-01-2020,304411.28,99701,4,01-11-2018,99701,10,1983
4,31-01-2020,304411.28,99701,4,01-10-2018,99701,13,1976
4,31-01-2020,304411.28,99701,4,01-09-2018,99701,7,1944
4,31-01-2020,304411.28,99701,4,01-07-2018,99701,6,1960
4,31-01-2020,304411.28,99701,3,01-07-2024,99701,8,2113
4,31-01-2020,304411.28,99701,3,01-06-2024,99701,12,2211
4,31-01-2020,304411.28,99701,3,01-05-2024,99701,11,2112
4,31-01-2020,304411.28,99701,3,01-04-2024,99701,13,1915
4,31-01-2020,304411.28,99701,3,01-03-2024,99701,17,1939
4,31-01-2020,304411.28,99701,3,01-02-2024,99701,19,2047
4,31-01-2020,304411.28,99701,3,01-01-2024,99701,15,2041
4,31-01-2020,304411.28,99701,3,01-12-2023,99701,16,2017
4,31-01-2020,304411.28,99701,3,01-11-2023,99701,14,2031
4,31-01-2020,304411.28,99701,3,01-10-2023,99701,16,2084
4,31-01-2020,304411.28,99701,3,01-09-2023,99701,17,2002
4,31-01-2020,304411.28,99701,3,01-08-2023,99701,27,2016
4,31-01-2020,304411.28,99701,3,01-07-2023,99701,18,1955
4,31-01-2020,304411.28,99701,3,01-06-2023,99701,7,2183
4,31-01-2020,304411.28,99701,3,01-05-2023,99701,20,2051
4,31-01-2020,304411.28,99701,3,01-04-2023,99701,17,2010
4,31-01-2020,304411.28,99701,3,01-03-2023,99701,8,1793
4,31-01-2020,304411.28,99701,3,01-02-2023,99701,14,1693
4,31-01-2020,304411.28,99701,3,01-01-2023,99701,14,1670
4,31-01-2020,304411.28,99701,3,01-12-2022,99701,12,1804
4,31-01-2020,304411.28,99701,3,01-11-2022,99701,7,2171
4,31-01-2020,304411.28,99701,3,01-10-2022,99701,9,2111
4,31-01-2020,304411.28,99701,3,01-09-2022,99701,12,2012
4,31-01-2020,304411.28,99701,3,01-08-2022,99701,13,2108
4,31-01-2020,304411.28,99701,3,01-07-2022,99701,9,2014
4,31-01-2020,304411.28,99701,3,01-06-2022,99701,8,2019
4,31-01-2020,304411.28,99701,3,01-11-2021,99701,7,1654
4,31-01-2020,304411.28,99701,3,01-10-2021,99701,8,1814
4,31-01-2020,304411.28,99701,3,01-09-2021,99701,7,1825
4,31-01-2020,304411.28,99701,3,01-07-2021,99701,6,1783
4,31-01-2020,304411.28,99701,3,01-06-2021,99701,7,1629
4,31-01-2020,304411.28,99701,3,01-05-2021,99701,7,1526
4,31-01-2020,304411.28,99701,3,01-04-2021,99701,8,1558
4,31-01-2020,304411.28,99701,3,01-03-2021,99701,11,1731
4,31-01-2020,304411.28,99701,3,01-02-2021,99701,7,1540
4,31-01-2020,304411.28,99701,3,01-01-2021,99701,7,1600
4,31-01-2020,304411.28,99701,3,01-11-2020,99701,8,1520
4,31-01-2020,304411.28,99701,3,01-10-2020,99701,11,1547
4,31-01-2020,304411.28,99701,3,01-09-2020,99701,11,1665
4,31-01-2020,304411.28,99701,3,01-08-2020,99701,10,1744
4,31-01-2020,304411.28,99701,3,01-07-2020,99701,10,1737
4,31-01-2020,304411.28,99701,3,01-06-2020,99701,11,1582
4,31-01-2020,304411.28,99701,3,01-05-2020,99701,9,1642
4,31-01-2020,304411.28,99701,3,01-04-2020,99701,18,1588
4,31-01-2020,304411.28,99701,3,01-03-2020,99701,17,1592
4,31-01-2020,304411.28,99701,3,01-02-2020,99701,8,1692
4,31-01-2020,304411.28,99701,3,01-01-2020,99701,18,1660
4,31-01-2020,304411.28,99701,3,01-12-2019,99701,19,1681
4,31-01-2020,304411.28,99701,3,01-11-2019,99701,23,1653
4,31-01-2020,304411.28,99701,3,01-10-2019,99701,24,1650
4,31-01-2020,304411.28,99701,3,01-09-2019,99701,16,1653
4,31-01-2020,304411.28,99701,3,01-08-2019,99701,22,1727
4,31-01-2020,304411.28,99701,3,01-07-2019,99701,23,1660
4,31-01-2020,304411.28,99701,3,01-06-2019,99701,21,1703
4,31-01-2020,304411.28,99701,3,01-05-2019,99701,22,1718
4,31-01-2020,304411.28,99701,3,01-04-2019,99701,24,1635
4,31-01-2020,304411.28,99701,3,01-03-2019,99701,24,1633
4,31-01-2020,304411.28,99701,3,01-02-2019,99701,26,1648
4,31-01-2020,304411.28,99701,3,01-01-2019,99701,29,1648
4,31-01-2020,304411.28,99701,3,01-12-2018,99701,23,1612
4,31-01-2020,304411.28,99701,3,01-11-2018,99701,17,1642
4,31-01-2020,304411.28,99701,3,01-10-2018,99701,23,1625
4,31-01-2020,304411.28,99701,3,01-09-2018,99701,25,1655
4,31-01-2020,304411.28,99701,3,01-08-2018,99701,19,1633
4,31-01-2020,304411.28,99701,3,01-07-2018,99701,15,1683
4,31-01-2020,304411.28,99701,3,01-06-2018,99701,14,1648
4,31-01-2020,304411.28,99701,2,01-07-2024,99701,25,1659
4,31-01-2020,304411.28,99701,2,01-06-2024,99701,36,1647
4,31-01-2020,304411.28,99701,2,01-05-2024,99701,28,1608
4,31-01-2020,304411.28,99701,2,01-04-2024,99701,27,1691
4,31-01-2020,304411.28,99701,2,01-03-2024,99701,33,1651
4,31-01-2020,304411.28,99701,2,01-02-2024,99701,38,1601
4,31-01-2020,304411.28,99701,2,01-01-2024,99701,53,1615
4,31-01-2020,304411.28,99701,2,01-12-2023,99701,44,1541
4,31-01-2020,304411.28,99701,2,01-11-2023,99701,37,1518
4,31-01-2020,304411.28,99701,2,01-10-2023,99701,38,1522
4,31-01-2020,304411.28,99701,2,01-09-2023,99701,33,1553
4,31-01-2020,304411.28,99701,2,01-08-2023,99701,18,1547
4,31-01-2020,304411.28,99701,2,01-07-2023,99701,24,1523
4,31-01-2020,304411.28,99701,2,01-06-2023,99701,39,1494
4,31-01-2020,304411.28,99701,2,01-05-2023,99701,40,1509
4,31-01-2020,304411.28,99701,2,01-04-2023,99701,35,1545
4,31-01-2020,304411.28,99701,2,01-03-2023,99701,26,1526
4,31-01-2020,304411.28,99701,2,01-02-2023,99701,19,1511
4,31-01-2020,304411.28,99701,2,01-01-2023,99701,29,1552
4,31-01-2020,304411.28,99701,2,01-12-2022,99701,27,1536
4,31-01-2020,304411.28,99701,2,01-11-2022,99701,20,1591
4,31-01-2020,304411.28,99701,2,01-10-2022,99701,16,1525
4,31-01-2020,304411.28,99701,2,01-09-2022,99701,18,1442
4,31-01-2020,304411.28,99701,2,01-08-2022,99701,15,1465
4,31-01-2020,304411.28,99701,2,01-07-2022,99701,16,1523
4,31-01-2020,304411.28,99701,2,01-06-2022,99701,16,1421
4,31-01-2020,304411.28,99701,2,01-05-2022,99701,18,1507
4,31-01-2020,304411.28,99701,2,01-04-2022,99701,18,1519
4,31-01-2020,304411.28,99701,2,01-03-2022,99701,13,1499
4,31-01-2020,304411.28,99701,2,01-02-2022,99701,17,1392
4,31-01-2020,304411.28,99701,2,01-01-2022,99701,20,1375
4,31-01-2020,304411.28,99701,2,01-12-2021,99701,16,1276
4,31-01-2020,304411.28,99701,2,01-11-2021,99701,26,1358
4,31-01-2020,304411.28,99701,2,01-10-2021,99701,22,1382
4,31-01-2020,304411.28,99701,2,01-09-2021,99701,25,1370
4,31-01-2020,304411.28,99701,2,01-08-2021,99701,18,1338
4,31-01-2020,304411.28,99701,2,01-07-2021,99701,15,1244
4,31-01-2020,304411.28,99701,2,01-06-2021,99701,8,1344
4,31-01-2020,304411.28,99701,2,01-05-2021,99701,12,1328
4,31-01-2020,304411.28,99701,2,01-04-2021,99701,16,1244
4,31-01-2020,304411.28,99701,2,01-03-2021,99701,18,1284
4,31-01-2020,304411.28,99701,2,01-02-2021,99701,21,1270
4,31-01-2020,304411.28,99701,2,01-01-2021,99701,21,1256
4,31-01-2020,304411.28,99701,2,01-12-2020,99701,18,1267
4,31-01-2020,304411.28,99701,2,01-11-2020,99701,23,1276
4,31-01-2020,304411.28,99701,2,01-10-2020,99701,22,1287
4,31-01-2020,304411.28,99701,2,01-09-2020,99701,17,1253
4,31-01-2020,304411.28,99701,2,01-08-2020,99701,15,1236
4,31-01-2020,304411.28,99701,2,01-07-2020,99701,16,1159
4,31-01-2020,304411.28,99701,2,01-06-2020,99701,22,1243
4,31-01-2020,304411.28,99701,2,01-05-2020,99701,19,1201
4,31-01-2020,304411.28,99701,2,01-04-2020,99701,26,1147
4,31-01-2020,304411.28,99701,2,01-03-2020,99701,30,1157
4,31-01-2020,304411.28,99701,2,01-02-2020,99701,33,1138
4,31-01-2020,304411.28,99701,2,01-01-2020,99701,46,1176
4,31-01-2020,304411.28,99701,2,01-12-2019,99701,43,1203
4,31-01-2020,304411.28,99701,2,01-11-2019,99701,42,1196
4,31-01-2020,304411.28,99701,2,01-10-2019,99701,45,1210
4,31-01-2020,304411.28,99701,2,01-09-2019,99701,33,1240
4,31-01-2020,304411.28,99701,2,01-08-2019,99701,23,1219
